Region,País,Años,Sexo,25-29 Años,30-34 Años,N° de suicidios,G 25-29 Años,G 30-34 Años
Africa,Cabo Verde,2011,masculino,5.0,3.0,8.0,Generación Y,Generación X
Africa,Egypt,1973,femenino,0.0,1.0,1.0,Silenciosos/Boomers,Silenciosos
Africa,Egypt,1973,masculino,3.0,0.0,3.0,Silenciosos/Boomers,Silenciosos
Africa,Egypt,1974,masculino,2.0,2.0,4.0,Silenciosos/Boomers,Silenciosos
Africa,Egypt,1975,femenino,2.0,0.0,2.0,Boomers,Silenciosos
Africa,Egypt,1975,masculino,5.0,3.0,8.0,Boomers,Silenciosos
Africa,Egypt,1976,femenino,2.0,2.0,4.0,Boomers,Silenciosos/Boomers
Africa,Egypt,1976,masculino,3.0,0.0,3.0,Boomers,Silenciosos/Boomers
Africa,Egypt,1977,femenino,5.0,4.0,9.0,Boomers,Silenciosos/Boomers
Africa,Egypt,1977,masculino,4.0,6.0,10.0,Boomers,Silenciosos/Boomers
Africa,Egypt,1978,femenino,2.0,3.0,5.0,Boomers,Silenciosos/Boomers
Africa,Egypt,1978,masculino,5.0,2.0,7.0,Boomers,Silenciosos/Boomers
Africa,Egypt,1979,femenino,2.0,1.0,3.0,Boomers,Silenciosos/Boomers
Africa,Egypt,1979,masculino,2.0,3.0,5.0,Boomers,Silenciosos/Boomers
Africa,Egypt,1980,masculino,2.0,1.0,3.0,Boomers,Boomers
Africa,Egypt,1987,femenino,0.0,1.0,1.0,Boomers,Boomers
Africa,Egypt,1987,masculino,2.0,1.0,3.0,Boomers,Boomers
Africa,Egypt,2000,femenino,1.0,1.0,2.0,Generación X,Generación X
Africa,Egypt,2000,masculino,6.0,1.0,7.0,Generación X,Generación X
Africa,Egypt,2001,femenino,3.0,0.0,3.0,Generación X,Generación X
Africa,Egypt,2001,masculino,7.0,1.0,8.0,Generación X,Generación X
Africa,Egypt,2002,masculino,5.0,3.0,8.0,Generación X,Generación X
Africa,Egypt,2003,femenino,1.0,0.0,1.0,Generación X,Generación X
Africa,Egypt,2003,masculino,2.0,2.0,4.0,Generación X,Generación X
Africa,Egypt,2004,femenino,2.0,0.0,2.0,Generación X,Generación X
Africa,Egypt,2004,masculino,9.0,5.0,14.0,Generación X,Generación X
Africa,Egypt,2005,femenino,1.0,2.0,3.0,Generación X,Generación X
Africa,Egypt,2005,masculino,4.0,5.0,9.0,Generación X,Generación X
Africa,Egypt,2006,femenino,0.0,1.0,1.0,Generación X,Generación X
Africa,Egypt,2006,masculino,2.0,3.0,5.0,Generación X,Generación X
Africa,Egypt,2007,femenino,0.0,1.0,1.0,Generación X/Generación Y,Generación X
Africa,Egypt,2007,masculino,5.0,3.0,8.0,Generación X/Generación Y,Generación X
Africa,Egypt,2008,femenino,1.0,1.0,2.0,Generación X/Generación Y,Generación X
Africa,Egypt,2008,masculino,5.0,5.0,10.0,Generación X/Generación Y,Generación X
Africa,Egypt,2009,femenino,1.0,0.0,1.0,Generación X/Generación Y,Generación X
Africa,Egypt,2009,masculino,7.0,3.0,10.0,Generación X/Generación Y,Generación X
Africa,Egypt,2010,femenino,1.0,1.0,2.0,Generación X/Generación Y,Generación X
Africa,Egypt,2010,masculino,9.0,4.0,13.0,Generación X/Generación Y,Generación X
Africa,Egypt,2011,femenino,1.0,0.0,1.0,Generación Y,Generación X
Africa,Egypt,2011,masculino,21.0,27.0,48.0,Generación Y,Generación X
Africa,Egypt,2012,femenino,3.0,1.0,4.0,Generación Y,Generación X/Generación Y
Africa,Egypt,2012,masculino,27.0,22.0,49.0,Generación Y,Generación X/Generación Y
Africa,Egypt,2013,femenino,2.0,2.0,4.0,Generación Y,Generación X/Generación Y
Africa,Egypt,2013,masculino,14.0,18.0,32.0,Generación Y,Generación X/Generación Y
Africa,Egypt,2014,femenino,6.0,1.0,7.0,Generación Y,Generación X/Generación Y
Africa,Egypt,2014,masculino,11.0,6.0,17.0,Generación Y,Generación X/Generación Y
Africa,Egypt,2015,femenino,0.0,1.0,1.0,Generación Y,Generación X/Generación Y
Africa,Egypt,2015,masculino,2.0,4.0,6.0,Generación Y,Generación X/Generación Y
Africa,Egypt,2016,femenino,0.0,3.0,3.0,Generación Y,Generación Y
Africa,Egypt,2016,masculino,9.0,4.0,13.0,Generación Y,Generación Y
Africa,Egypt,2017,femenino,3.0,0.0,3.0,Generación Y,Generación Y
Africa,Egypt,2017,masculino,5.0,8.0,13.0,Generación Y,Generación Y
Africa,Egypt,2018,femenino,2.0,3.0,5.0,Generación Y,Generación Y
Africa,Egypt,2018,masculino,6.0,9.0,15.0,Generación Y,Generación Y
Africa,Egypt,2019,femenino,1.0,1.0,2.0,Generación Y,Generación Y
Africa,Egypt,2019,masculino,6.0,8.0,14.0,Generación Y,Generación Y
Africa,Mauritius,1970,femenino,0.0,1.0,1.0,Silenciosos,Silenciosos
Africa,Mauritius,1970,masculino,1.0,2.0,3.0,Silenciosos,Silenciosos
Africa,Mauritius,1971,femenino,1.0,0.0,1.0,Silenciosos/Boomers,Silenciosos
Africa,Mauritius,1971,masculino,2.0,0.0,2.0,Silenciosos/Boomers,Silenciosos
Africa,Mauritius,1972,femenino,1.0,0.0,1.0,Silenciosos/Boomers,Silenciosos
Africa,Mauritius,1972,masculino,0.0,1.0,1.0,Silenciosos/Boomers,Silenciosos
Africa,Mauritius,1973,femenino,1.0,1.0,2.0,Silenciosos/Boomers,Silenciosos
Africa,Mauritius,1973,masculino,0.0,2.0,2.0,Silenciosos/Boomers,Silenciosos
Africa,Mauritius,1974,femenino,1.0,0.0,1.0,Silenciosos/Boomers,Silenciosos
Africa,Mauritius,1974,masculino,3.0,1.0,4.0,Silenciosos/Boomers,Silenciosos
Africa,Mauritius,1975,femenino,2.0,0.0,2.0,Boomers,Silenciosos
Africa,Mauritius,1975,masculino,7.0,5.0,12.0,Boomers,Silenciosos
Africa,Mauritius,1976,femenino,3.0,0.0,3.0,Boomers,Silenciosos/Boomers
Africa,Mauritius,1976,masculino,6.0,0.0,6.0,Boomers,Silenciosos/Boomers
Africa,Mauritius,1977,femenino,2.0,1.0,3.0,Boomers,Silenciosos/Boomers
Africa,Mauritius,1977,masculino,6.0,5.0,11.0,Boomers,Silenciosos/Boomers
Africa,Mauritius,1978,femenino,0.0,1.0,1.0,Boomers,Silenciosos/Boomers
Africa,Mauritius,1978,masculino,3.0,3.0,6.0,Boomers,Silenciosos/Boomers
Africa,Mauritius,1979,femenino,2.0,1.0,3.0,Boomers,Silenciosos/Boomers
Africa,Mauritius,1979,masculino,6.0,6.0,12.0,Boomers,Silenciosos/Boomers
Africa,Mauritius,1980,masculino,4.0,2.0,6.0,Boomers,Boomers
Africa,Mauritius,1981,femenino,1.0,1.0,2.0,Boomers,Boomers
Africa,Mauritius,1981,masculino,2.0,2.0,4.0,Boomers,Boomers
Africa,Mauritius,1982,masculino,1.0,1.0,2.0,Boomers,Boomers
Africa,Mauritius,1983,femenino,1.0,1.0,2.0,Boomers,Boomers
Africa,Mauritius,1983,masculino,1.0,1.0,2.0,Boomers,Boomers
Africa,Mauritius,1984,femenino,7.0,5.0,12.0,Boomers,Boomers
Africa,Mauritius,1984,masculino,13.0,11.0,24.0,Boomers,Boomers
Africa,Mauritius,1985,femenino,2.0,4.0,6.0,Boomers,Boomers
Africa,Mauritius,1985,masculino,6.0,13.0,19.0,Boomers,Boomers
Africa,Mauritius,1986,femenino,1.0,1.0,2.0,Boomers,Boomers
Africa,Mauritius,1986,masculino,4.0,3.0,7.0,Boomers,Boomers
Africa,Mauritius,1987,femenino,6.0,4.0,10.0,Boomers,Boomers
Africa,Mauritius,1987,masculino,9.0,12.0,21.0,Boomers,Boomers
Africa,Mauritius,1988,femenino,15.0,4.0,19.0,Boomers,Boomers
Africa,Mauritius,1988,masculino,12.0,16.0,28.0,Boomers,Boomers
Africa,Mauritius,1989,femenino,6.0,3.0,9.0,Boomers,Boomers
Africa,Mauritius,1989,masculino,24.0,17.0,41.0,Boomers,Boomers
Africa,Mauritius,1990,femenino,9.0,9.0,18.0,Boomers/Generación X,Boomers
Africa,Mauritius,1990,masculino,12.0,14.0,26.0,Boomers/Generación X,Boomers
Africa,Mauritius,1991,femenino,7.0,4.0,11.0,Boomers/Generación X,Boomers
Africa,Mauritius,1991,masculino,17.0,20.0,37.0,Boomers/Generación X,Boomers
Africa,Mauritius,1992,femenino,6.0,5.0,11.0,Boomers/Generación X,Boomers
Africa,Mauritius,1992,masculino,12.0,12.0,24.0,Boomers/Generación X,Boomers
Africa,Mauritius,1993,femenino,5.0,11.0,16.0,Boomers/Generación X,Boomers
Africa,Mauritius,1993,masculino,16.0,14.0,30.0,Boomers/Generación X,Boomers
Africa,Mauritius,1994,femenino,3.0,5.0,8.0,Generación X,Boomers
Africa,Mauritius,1994,masculino,19.0,22.0,41.0,Generación X,Boomers
Africa,Mauritius,1995,femenino,2.0,2.0,4.0,Generación X,Boomers/Generación X
Africa,Mauritius,1995,masculino,15.0,19.0,34.0,Generación X,Boomers/Generación X
Africa,Mauritius,1996,femenino,3.0,9.0,12.0,Generación X,Boomers/Generación X
Africa,Mauritius,1996,masculino,9.0,24.0,33.0,Generación X,Boomers/Generación X
Africa,Mauritius,1997,femenino,1.0,3.0,4.0,Generación X,Boomers/Generación X
Africa,Mauritius,1997,masculino,13.0,14.0,27.0,Generación X,Boomers/Generación X
Africa,Mauritius,1998,femenino,9.0,7.0,16.0,Generación X,Boomers/Generación X
Africa,Mauritius,1998,masculino,19.0,16.0,35.0,Generación X,Boomers/Generación X
Africa,Mauritius,1999,femenino,10.0,7.0,17.0,Generación X,Generación X
Africa,Mauritius,1999,masculino,22.0,19.0,41.0,Generación X,Generación X
Africa,Mauritius,2000,femenino,6.0,3.0,9.0,Generación X,Generación X
Africa,Mauritius,2000,masculino,13.0,15.0,28.0,Generación X,Generación X
Africa,Mauritius,2001,femenino,3.0,2.0,5.0,Generación X,Generación X
Africa,Mauritius,2001,masculino,14.0,7.0,21.0,Generación X,Generación X
Africa,Mauritius,2002,femenino,2.0,4.0,6.0,Generación X,Generación X
Africa,Mauritius,2002,masculino,19.0,9.0,28.0,Generación X,Generación X
Africa,Mauritius,2003,femenino,3.0,2.0,5.0,Generación X,Generación X
Africa,Mauritius,2003,masculino,8.0,12.0,20.0,Generación X,Generación X
Africa,Mauritius,2004,femenino,3.0,3.0,6.0,Generación X,Generación X
Africa,Mauritius,2004,masculino,10.0,12.0,22.0,Generación X,Generación X
Africa,Mauritius,2005,femenino,5.0,0.0,5.0,Generación X,Generación X
Africa,Mauritius,2005,masculino,11.0,7.0,18.0,Generación X,Generación X
Africa,Mauritius,2006,femenino,2.0,3.0,5.0,Generación X,Generación X
Africa,Mauritius,2006,masculino,12.0,7.0,19.0,Generación X,Generación X
Africa,Mauritius,2007,femenino,2.0,5.0,7.0,Generación X/Generación Y,Generación X
Africa,Mauritius,2007,masculino,18.0,12.0,30.0,Generación X/Generación Y,Generación X
Africa,Mauritius,2008,femenino,2.0,1.0,3.0,Generación X/Generación Y,Generación X
Africa,Mauritius,2008,masculino,12.0,9.0,21.0,Generación X/Generación Y,Generación X
Africa,Mauritius,2009,femenino,1.0,4.0,5.0,Generación X/Generación Y,Generación X
Africa,Mauritius,2009,masculino,9.0,11.0,20.0,Generación X/Generación Y,Generación X
Africa,Mauritius,2010,femenino,4.0,5.0,9.0,Generación X/Generación Y,Generación X
Africa,Mauritius,2010,masculino,10.0,8.0,18.0,Generación X/Generación Y,Generación X
Africa,Mauritius,2011,femenino,0.0,5.0,5.0,Generación Y,Generación X
Africa,Mauritius,2011,masculino,14.0,14.0,28.0,Generación Y,Generación X
Africa,Mauritius,2012,femenino,4.0,2.0,6.0,Generación Y,Generación X/Generación Y
Africa,Mauritius,2012,masculino,10.0,16.0,26.0,Generación Y,Generación X/Generación Y
Africa,Mauritius,2013,femenino,1.0,0.0,1.0,Generación Y,Generación X/Generación Y
Africa,Mauritius,2013,masculino,9.0,10.0,19.0,Generación Y,Generación X/Generación Y
Africa,Mauritius,2014,femenino,3.0,4.0,7.0,Generación Y,Generación X/Generación Y
Africa,Mauritius,2014,masculino,9.0,15.0,24.0,Generación Y,Generación X/Generación Y
Africa,Mauritius,2015,femenino,7.0,3.0,10.0,Generación Y,Generación X/Generación Y
Africa,Mauritius,2015,masculino,5.0,11.0,16.0,Generación Y,Generación X/Generación Y
Africa,Mauritius,2016,femenino,1.0,2.0,3.0,Generación Y,Generación Y
Africa,Mauritius,2016,masculino,9.0,8.0,17.0,Generación Y,Generación Y
Africa,Mauritius,2017,femenino,3.0,1.0,4.0,Generación Y,Generación Y
Africa,Mauritius,2017,masculino,11.0,14.0,25.0,Generación Y,Generación Y
Africa,Mauritius,2018,femenino,5.0,3.0,8.0,Generación Y,Generación Y
Africa,Mauritius,2018,masculino,17.0,6.0,23.0,Generación Y,Generación Y
Africa,Mauritius,2019,femenino,1.0,2.0,3.0,Generación Y,Generación Y
Africa,Mauritius,2019,masculino,13.0,11.0,24.0,Generación Y,Generación Y
Africa,Mauritius,2020,femenino,3.0,2.0,5.0,Generación Y,Generación Y
Africa,Mauritius,2020,masculino,16.0,20.0,36.0,Generación Y,Generación Y
Africa,Mayotte,2013,masculino,1.0,1.0,2.0,Generación Y,Generación X/Generación Y
Africa,Mayotte,2015,masculino,1.0,0.0,1.0,Generación Y,Generación X/Generación Y
Africa,Mayotte,2016,femenino,1.0,0.0,1.0,Generación Y,Generación Y
Africa,R?union,2001,femenino,3.0,3.0,6.0,Generación X,Generación X
Africa,R?union,2001,masculino,10.0,12.0,22.0,Generación X,Generación X
Africa,R?union,2002,femenino,0.0,4.0,4.0,Generación X,Generación X
Africa,R?union,2002,masculino,9.0,9.0,18.0,Generación X,Generación X
Africa,R?union,2003,femenino,1.0,4.0,5.0,Generación X,Generación X
Africa,R?union,2003,masculino,6.0,10.0,16.0,Generación X,Generación X
Africa,R?union,2004,femenino,1.0,3.0,4.0,Generación X,Generación X
Africa,R?union,2004,masculino,10.0,8.0,18.0,Generación X,Generación X
Africa,R?union,2005,femenino,5.0,1.0,6.0,Generación X,Generación X
Africa,R?union,2005,masculino,4.0,10.0,14.0,Generación X,Generación X
Africa,R?union,2006,femenino,0.0,2.0,2.0,Generación X,Generación X
Africa,R?union,2006,masculino,4.0,6.0,10.0,Generación X,Generación X
Africa,R?union,2007,femenino,1.0,4.0,5.0,Generación X/Generación Y,Generación X
Africa,R?union,2007,masculino,4.0,5.0,9.0,Generación X/Generación Y,Generación X
Africa,R?union,2008,femenino,1.0,4.0,5.0,Generación X/Generación Y,Generación X
Africa,R?union,2008,masculino,7.0,10.0,17.0,Generación X/Generación Y,Generación X
Africa,R?union,2009,femenino,1.0,2.0,3.0,Generación X/Generación Y,Generación X
Africa,R?union,2009,masculino,7.0,5.0,12.0,Generación X/Generación Y,Generación X
Africa,R?union,2010,femenino,1.0,1.0,2.0,Generación X/Generación Y,Generación X
Africa,R?union,2010,masculino,7.0,6.0,13.0,Generación X/Generación Y,Generación X
Africa,R?union,2011,femenino,1.0,1.0,2.0,Generación Y,Generación X
Africa,R?union,2011,masculino,9.0,7.0,16.0,Generación Y,Generación X
Africa,R?union,2012,femenino,0.0,3.0,3.0,Generación Y,Generación X/Generación Y
Africa,R?union,2012,masculino,6.0,5.0,11.0,Generación Y,Generación X/Generación Y
Africa,R?union,2013,femenino,2.0,1.0,3.0,Generación Y,Generación X/Generación Y
Africa,R?union,2013,masculino,4.0,10.0,14.0,Generación Y,Generación X/Generación Y
Africa,R?union,2014,femenino,1.0,1.0,2.0,Generación Y,Generación X/Generación Y
Africa,R?union,2014,masculino,8.0,5.0,13.0,Generación Y,Generación X/Generación Y
Africa,R?union,2015,femenino,1.0,0.0,1.0,Generación Y,Generación X/Generación Y
Africa,R?union,2015,masculino,8.0,9.0,17.0,Generación Y,Generación X/Generación Y
Africa,R?union,2016,femenino,1.0,0.0,1.0,Generación Y,Generación Y
Africa,R?union,2016,masculino,5.0,3.0,8.0,Generación Y,Generación Y
Africa,Sao Tome and Principe,1985,masculino,1.0,0.0,1.0,Boomers,Boomers
Africa,Seychelles,1987,masculino,0.0,1.0,1.0,Boomers,Boomers
Africa,Seychelles,2001,masculino,2.0,0.0,2.0,Generación X,Generación X
Africa,Seychelles,2002,masculino,2.0,0.0,2.0,Generación X,Generación X
Africa,Seychelles,2003,masculino,1.0,0.0,1.0,Generación X,Generación X
Africa,Seychelles,2004,masculino,2.0,0.0,2.0,Generación X,Generación X
Africa,Seychelles,2007,femenino,1.0,0.0,1.0,Generación X/Generación Y,Generación X
Africa,Seychelles,2007,masculino,1.0,0.0,1.0,Generación X/Generación Y,Generación X
Africa,Seychelles,2008,masculino,1.0,0.0,1.0,Generación X/Generación Y,Generación X
Africa,Seychelles,2010,masculino,2.0,0.0,2.0,Generación X/Generación Y,Generación X
Africa,Seychelles,2011,masculino,1.0,0.0,1.0,Generación Y,Generación X
Africa,Seychelles,2013,masculino,3.0,0.0,3.0,Generación Y,Generación X/Generación Y
Africa,Seychelles,2014,femenino,1.0,0.0,1.0,Generación Y,Generación X/Generación Y
Africa,Seychelles,2015,masculino,1.0,0.0,1.0,Generación Y,Generación X/Generación Y
Africa,Seychelles,2016,masculino,2.0,0.0,2.0,Generación Y,Generación Y
Africa,Seychelles,2017,femenino,1.0,0.0,1.0,Generación Y,Generación Y
Africa,Seychelles,2017,masculino,1.0,0.0,1.0,Generación Y,Generación Y
Africa,Seychelles,2019,masculino,2.0,0.0,2.0,Generación Y,Generación Y
Africa,Seychelles,2020,masculino,2.0,0.0,2.0,Generación Y,Generación Y
Africa,South Africa,1996,femenino,0.0,1.0,1.0,Generación X,Boomers/Generación X
Africa,South Africa,1996,masculino,18.0,14.0,32.0,Generación X,Boomers/Generación X
Africa,South Africa,1997,femenino,4.0,1.0,5.0,Generación X,Boomers/Generación X
Africa,South Africa,1997,masculino,9.0,11.0,20.0,Generación X,Boomers/Generación X
Africa,South Africa,1998,femenino,2.0,3.0,5.0,Generación X,Boomers/Generación X
Africa,South Africa,1998,masculino,22.0,19.0,41.0,Generación X,Boomers/Generación X
Africa,South Africa,1999,femenino,9.0,12.0,21.0,Generación X,Generación X
Africa,South Africa,1999,masculino,30.0,34.0,64.0,Generación X,Generación X
Africa,South Africa,2000,femenino,10.0,6.0,16.0,Generación X,Generación X
Africa,South Africa,2000,masculino,34.0,22.0,56.0,Generación X,Generación X
Africa,South Africa,2001,femenino,8.0,7.0,15.0,Generación X,Generación X
Africa,South Africa,2001,masculino,53.0,49.0,102.0,Generación X,Generación X
Africa,South Africa,2002,femenino,3.0,3.0,6.0,Generación X,Generación X
Africa,South Africa,2002,masculino,21.0,25.0,46.0,Generación X,Generación X
Africa,South Africa,2003,femenino,10.0,2.0,12.0,Generación X,Generación X
Africa,South Africa,2003,masculino,34.0,27.0,61.0,Generación X,Generación X
Africa,South Africa,2004,femenino,11.0,9.0,20.0,Generación X,Generación X
Africa,South Africa,2004,masculino,48.0,42.0,90.0,Generación X,Generación X
Africa,South Africa,2005,femenino,8.0,9.0,17.0,Generación X,Generación X
Africa,South Africa,2005,masculino,72.0,51.0,123.0,Generación X,Generación X
Africa,South Africa,2006,femenino,7.0,17.0,24.0,Generación X,Generación X
Africa,South Africa,2006,masculino,90.0,57.0,147.0,Generación X,Generación X
Africa,South Africa,2007,femenino,11.0,7.0,18.0,Generación X/Generación Y,Generación X
Africa,South Africa,2007,masculino,50.0,36.0,86.0,Generación X/Generación Y,Generación X
Africa,South Africa,2008,femenino,13.0,7.0,20.0,Generación X/Generación Y,Generación X
Africa,South Africa,2008,masculino,56.0,47.0,103.0,Generación X/Generación Y,Generación X
Africa,South Africa,2009,femenino,11.0,7.0,18.0,Generación X/Generación Y,Generación X
Africa,South Africa,2009,masculino,52.0,28.0,80.0,Generación X/Generación Y,Generación X
Africa,South Africa,2010,femenino,11.0,9.0,20.0,Generación X/Generación Y,Generación X
Africa,South Africa,2010,masculino,60.0,46.0,106.0,Generación X/Generación Y,Generación X
Africa,South Africa,2011,femenino,9.0,6.0,15.0,Generación Y,Generación X
Africa,South Africa,2011,masculino,54.0,34.0,88.0,Generación Y,Generación X
Africa,South Africa,2012,femenino,12.0,7.0,19.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2012,masculino,83.0,45.0,128.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2013,femenino,19.0,13.0,32.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2013,masculino,105.0,59.0,164.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2013,Unknown,0.0,1.0,1.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2014,femenino,21.0,11.0,32.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2014,masculino,84.0,70.0,154.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2015,femenino,14.0,13.0,27.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2015,masculino,61.0,65.0,126.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2016,femenino,8.0,6.0,14.0,Generación Y,Generación Y
Africa,South Africa,2016,masculino,56.0,46.0,102.0,Generación Y,Generación Y
Africa,South Africa,2017,femenino,10.0,14.0,24.0,Generación Y,Generación Y
Africa,South Africa,2017,masculino,53.0,47.0,100.0,Generación Y,Generación Y
Africa,South Africa,2018,femenino,11.0,8.0,19.0,Generación Y,Generación Y
Africa,South Africa,2018,masculino,36.0,48.0,84.0,Generación Y,Generación Y
Asia,Armenia,1981,femenino,3.0,3.0,6.0,Boomers,Boomers
Asia,Armenia,1981,masculino,3.0,4.0,7.0,Boomers,Boomers
Asia,Armenia,1982,femenino,3.0,2.0,5.0,Boomers,Boomers
Asia,Armenia,1982,masculino,5.0,4.0,9.0,Boomers,Boomers
Asia,Armenia,1985,femenino,3.0,1.0,4.0,Boomers,Boomers
Asia,Armenia,1985,masculino,3.0,12.0,15.0,Boomers,Boomers
Asia,Armenia,1986,femenino,3.0,2.0,5.0,Boomers,Boomers
Asia,Armenia,1986,masculino,5.0,8.0,13.0,Boomers,Boomers
Asia,Armenia,1987,femenino,3.0,6.0,9.0,Boomers,Boomers
Asia,Armenia,1987,masculino,2.0,7.0,9.0,Boomers,Boomers
Asia,Armenia,1988,femenino,1.0,4.0,5.0,Boomers,Boomers
Asia,Armenia,1988,masculino,6.0,3.0,9.0,Boomers,Boomers
Asia,Armenia,1989,femenino,3.0,4.0,7.0,Boomers,Boomers
Asia,Armenia,1989,masculino,6.0,8.0,14.0,Boomers,Boomers
Asia,Armenia,1990,femenino,2.0,2.0,4.0,Boomers/Generación X,Boomers
Asia,Armenia,1990,masculino,6.0,10.0,16.0,Boomers/Generación X,Boomers
Asia,Armenia,1991,femenino,2.0,2.0,4.0,Boomers/Generación X,Boomers
Asia,Armenia,1991,masculino,15.0,5.0,20.0,Boomers/Generación X,Boomers
Asia,Armenia,1992,masculino,5.0,10.0,15.0,Boomers/Generación X,Boomers
Asia,Armenia,1993,femenino,3.0,3.0,6.0,Boomers/Generación X,Boomers
Asia,Armenia,1993,masculino,9.0,8.0,17.0,Boomers/Generación X,Boomers
Asia,Armenia,1994,femenino,1.0,0.0,1.0,Generación X,Boomers
Asia,Armenia,1994,masculino,5.0,5.0,10.0,Generación X,Boomers
Asia,Armenia,1995,femenino,1.0,10.0,11.0,Generación X,Boomers/Generación X
Asia,Armenia,1995,masculino,9.0,12.0,21.0,Generación X,Boomers/Generación X
Asia,Armenia,1996,femenino,3.0,0.0,3.0,Generación X,Boomers/Generación X
Asia,Armenia,1996,masculino,5.0,8.0,13.0,Generación X,Boomers/Generación X
Asia,Armenia,1997,femenino,1.0,0.0,1.0,Generación X,Boomers/Generación X
Asia,Armenia,1997,masculino,3.0,6.0,9.0,Generación X,Boomers/Generación X
Asia,Armenia,1998,femenino,1.0,0.0,1.0,Generación X,Boomers/Generación X
Asia,Armenia,1998,masculino,3.0,3.0,6.0,Generación X,Boomers/Generación X
Asia,Armenia,1999,femenino,0.0,2.0,2.0,Generación X,Generación X
Asia,Armenia,1999,masculino,3.0,3.0,6.0,Generación X,Generación X
Asia,Armenia,2000,femenino,0.0,4.0,4.0,Generación X,Generación X
Asia,Armenia,2000,masculino,2.0,3.0,5.0,Generación X,Generación X
Asia,Armenia,2001,femenino,1.0,0.0,1.0,Generación X,Generación X
Asia,Armenia,2001,masculino,0.0,2.0,2.0,Generación X,Generación X
Asia,Armenia,2002,femenino,0.0,1.0,1.0,Generación X,Generación X
Asia,Armenia,2002,masculino,6.0,6.0,12.0,Generación X,Generación X
Asia,Armenia,2003,masculino,3.0,7.0,10.0,Generación X,Generación X
Asia,Armenia,2006,femenino,1.0,1.0,2.0,Generación X,Generación X
Asia,Armenia,2006,masculino,2.0,4.0,6.0,Generación X,Generación X
Asia,Armenia,2007,masculino,3.0,1.0,4.0,Generación X/Generación Y,Generación X
Asia,Armenia,2008,femenino,2.0,0.0,2.0,Generación X/Generación Y,Generación X
Asia,Armenia,2008,masculino,2.0,2.0,4.0,Generación X/Generación Y,Generación X
Asia,Armenia,2009,femenino,2.0,0.0,2.0,Generación X/Generación Y,Generación X
Asia,Armenia,2009,masculino,1.0,1.0,2.0,Generación X/Generación Y,Generación X
Asia,Armenia,2010,femenino,0.0,1.0,1.0,Generación X/Generación Y,Generación X
Asia,Armenia,2010,masculino,6.0,4.0,10.0,Generación X/Generación Y,Generación X
Asia,Armenia,2011,masculino,3.0,5.0,8.0,Generación Y,Generación X
Asia,Armenia,2012,femenino,1.0,3.0,4.0,Generación Y,Generación X/Generación Y
Asia,Armenia,2012,masculino,3.0,8.0,11.0,Generación Y,Generación X/Generación Y
Asia,Armenia,2013,masculino,4.0,5.0,9.0,Generación Y,Generación X/Generación Y
Asia,Armenia,2014,masculino,4.0,2.0,6.0,Generación Y,Generación X/Generación Y
Asia,Armenia,2015,femenino,1.0,1.0,2.0,Generación Y,Generación X/Generación Y
Asia,Armenia,2015,masculino,6.0,4.0,10.0,Generación Y,Generación X/Generación Y
Asia,Armenia,2016,femenino,1.0,1.0,2.0,Generación Y,Generación Y
Asia,Armenia,2016,masculino,2.0,2.0,4.0,Generación Y,Generación Y
Asia,Armenia,2017,femenino,2.0,0.0,2.0,Generación Y,Generación Y
Asia,Armenia,2017,masculino,0.0,4.0,4.0,Generación Y,Generación Y
Asia,Armenia,2018,femenino,0.0,1.0,1.0,Generación Y,Generación Y
Asia,Armenia,2018,masculino,1.0,2.0,3.0,Generación Y,Generación Y
Asia,Armenia,2019,masculino,1.0,3.0,4.0,Generación Y,Generación Y
Asia,Armenia,2020,femenino,0.0,1.0,1.0,Generación Y,Generación Y
Asia,Armenia,2020,masculino,1.0,1.0,2.0,Generación Y,Generación Y
Asia,Azerbaijan,1981,femenino,7.0,6.0,13.0,Boomers,Boomers
Asia,Azerbaijan,1981,masculino,17.0,21.0,38.0,Boomers,Boomers
Asia,Azerbaijan,1982,femenino,9.0,3.0,12.0,Boomers,Boomers
Asia,Azerbaijan,1982,masculino,18.0,11.0,29.0,Boomers,Boomers
Asia,Azerbaijan,1985,femenino,9.0,5.0,14.0,Boomers,Boomers
Asia,Azerbaijan,1985,masculino,14.0,14.0,28.0,Boomers,Boomers
Asia,Azerbaijan,1986,femenino,13.0,3.0,16.0,Boomers,Boomers
Asia,Azerbaijan,1986,masculino,15.0,11.0,26.0,Boomers,Boomers
Asia,Azerbaijan,1987,femenino,9.0,11.0,20.0,Boomers,Boomers
Asia,Azerbaijan,1987,masculino,18.0,15.0,33.0,Boomers,Boomers
Asia,Azerbaijan,1988,femenino,8.0,5.0,13.0,Boomers,Boomers
Asia,Azerbaijan,1988,masculino,18.0,16.0,34.0,Boomers,Boomers
Asia,Azerbaijan,1989,femenino,6.0,6.0,12.0,Boomers,Boomers
