Region,País,Años,Sexo,15-19 Años,20-24 Años,N° de suicidios,G 15-19 Años,G 20-24 Años
Africa,South Africa,2002,femenino,13.0,13.0,26.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2002,masculino,24.0,31.0,55.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2003,femenino,13.0,8.0,21.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2003,masculino,21.0,29.0,50.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2004,femenino,20.0,9.0,29.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2004,masculino,26.0,45.0,71.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2005,femenino,20.0,17.0,37.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2005,masculino,32.0,52.0,84.0,Generación Y,Generación X/Generación Y
Africa,South Africa,2006,femenino,12.0,17.0,29.0,Generación Y,Generación Y
Africa,South Africa,2006,masculino,36.0,62.0,98.0,Generación Y,Generación Y
Africa,South Africa,2006,Unknown,0.0,1.0,1.0,Generación Y,Generación Y
Africa,South Africa,2007,femenino,27.0,11.0,38.0,Generación Y,Generación Y
Africa,South Africa,2007,masculino,30.0,62.0,92.0,Generación Y,Generación Y
Africa,South Africa,2007,Unknown,0.0,1.0,1.0,Generación Y,Generación Y
Africa,South Africa,2008,femenino,26.0,9.0,35.0,Generación Y,Generación Y
Africa,South Africa,2008,masculino,36.0,56.0,92.0,Generación Y,Generación Y
Africa,South Africa,2009,femenino,21.0,15.0,36.0,Generación Y,Generación Y
Africa,South Africa,2009,masculino,23.0,54.0,77.0,Generación Y,Generación Y
Africa,South Africa,2010,femenino,17.0,15.0,32.0,Generación Y,Generación Y
Africa,South Africa,2010,masculino,15.0,41.0,56.0,Generación Y,Generación Y
Africa,South Africa,2011,femenino,21.0,13.0,34.0,Generación Y,Generación Y
Africa,South Africa,2011,masculino,27.0,50.0,77.0,Generación Y,Generación Y
Africa,South Africa,2012,femenino,29.0,19.0,48.0,Generación Y/Generación Z,Generación Y
Africa,South Africa,2012,masculino,40.0,67.0,107.0,Generación Y/Generación Z,Generación Y
Africa,South Africa,2013,femenino,18.0,14.0,32.0,Generación Y/Generación Z,Generación Y
Africa,South Africa,2013,masculino,35.0,84.0,119.0,Generación Y/Generación Z,Generación Y
Africa,South Africa,2014,femenino,35.0,15.0,50.0,Generación Y/Generación Z,Generación Y
