Region,País,Años,Sexo,60-64 Años,65-69 Años,N° de suicidios,G 60-64 Años,G 65-69 Años
Central and South America,Ecuador,1973,masculino,8.0,0.0,8.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1974,femenino,3.0,0.0,3.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1974,masculino,3.0,0.0,3.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1975,femenino,1.0,1.0,2.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1975,masculino,1.0,4.0,5.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1977,femenino,1.0,1.0,2.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1977,masculino,3.0,1.0,4.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1978,masculino,4.0,1.0,5.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1979,masculino,3.0,0.0,3.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1980,masculino,5.0,0.0,5.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1981,femenino,0.0,1.0,1.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1981,masculino,3.0,2.0,5.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1982,femenino,2.0,1.0,3.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1982,masculino,11.0,6.0,17.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1983,femenino,0.0,1.0,1.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1983,masculino,5.0,3.0,8.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1984,femenino,1.0,0.0,1.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1984,masculino,4.0,1.0,5.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1985,femenino,3.0,0.0,3.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1985,masculino,9.0,6.0,15.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1986,femenino,1.0,4.0,5.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1986,masculino,7.0,8.0,15.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1987,masculino,7.0,7.0,14.0,Grandiosos,Grandiosos
Central and South America,Ecuador,1988,femenino,1.0,2.0,3.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Ecuador,1988,masculino,6.0,9.0,15.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Ecuador,1989,femenino,1.0,0.0,1.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Ecuador,1989,masculino,6.0,11.0,17.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Ecuador,1990,femenino,1.0,0.0,1.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Ecuador,1990,masculino,10.0,9.0,19.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Ecuador,1991,femenino,3.0,3.0,6.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Ecuador,1991,masculino,13.0,7.0,20.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Ecuador,1992,femenino,4.0,0.0,4.0,Silenciosos,Grandiosos
Central and South America,Ecuador,1992,masculino,11.0,13.0,24.0,Silenciosos,Grandiosos
Central and South America,Ecuador,1993,femenino,2.0,1.0,3.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Ecuador,1993,masculino,11.0,9.0,20.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Ecuador,1994,femenino,0.0,1.0,1.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Ecuador,1994,masculino,11.0,5.0,16.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Ecuador,1995,femenino,2.0,3.0,5.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Ecuador,1995,masculino,16.0,8.0,24.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Ecuador,1996,femenino,2.0,0.0,2.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Ecuador,1996,masculino,8.0,11.0,19.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Ecuador,1997,femenino,0.0,3.0,3.0,Silenciosos,Silenciosos
Central and South America,Ecuador,1997,masculino,10.0,9.0,19.0,Silenciosos,Silenciosos
Central and South America,Ecuador,1998,femenino,0.0,2.0,2.0,Silenciosos,Silenciosos
Central and South America,Ecuador,1998,masculino,8.0,7.0,15.0,Silenciosos,Silenciosos
Central and South America,Ecuador,1999,femenino,4.0,3.0,7.0,Silenciosos,Silenciosos
Central and South America,Ecuador,1999,masculino,17.0,11.0,28.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2000,femenino,3.0,1.0,4.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2000,masculino,12.0,6.0,18.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2001,femenino,4.0,0.0,4.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2001,masculino,10.0,10.0,20.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2002,femenino,3.0,1.0,4.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2002,masculino,9.0,9.0,18.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2003,femenino,1.0,1.0,2.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2003,masculino,16.0,16.0,32.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2004,femenino,0.0,2.0,2.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2004,masculino,11.0,15.0,26.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2005,femenino,2.0,2.0,4.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2005,masculino,23.0,18.0,41.0,Silenciosos,Silenciosos
Central and South America,Ecuador,2006,femenino,6.0,4.0,10.0,Silenciosos/Boomers,Silenciosos
Central and South America,Ecuador,2006,masculino,23.0,13.0,36.0,Silenciosos/Boomers,Silenciosos
Central and South America,Ecuador,2007,femenino,7.0,2.0,9.0,Silenciosos/Boomers,Silenciosos
Central and South America,Ecuador,2007,masculino,27.0,18.0,45.0,Silenciosos/Boomers,Silenciosos
Central and South America,Ecuador,2008,femenino,8.0,3.0,11.0,Silenciosos/Boomers,Silenciosos
Central and South America,Ecuador,2008,masculino,21.0,19.0,40.0,Silenciosos/Boomers,Silenciosos
Central and South America,Ecuador,2009,femenino,7.0,1.0,8.0,Silenciosos/Boomers,Silenciosos
Central and South America,Ecuador,2009,masculino,34.0,28.0,62.0,Silenciosos/Boomers,Silenciosos
Central and South America,Ecuador,2010,femenino,8.0,5.0,13.0,Boomers,Silenciosos
Central and South America,Ecuador,2010,masculino,26.0,11.0,37.0,Boomers,Silenciosos
Central and South America,Ecuador,2011,femenino,2.0,5.0,7.0,Boomers,Silenciosos/Boomers
Central and South America,Ecuador,2011,masculino,34.0,12.0,46.0,Boomers,Silenciosos/Boomers
Central and South America,Ecuador,2012,femenino,5.0,1.0,6.0,Boomers,Silenciosos/Boomers
Central and South America,Ecuador,2012,masculino,25.0,21.0,46.0,Boomers,Silenciosos/Boomers
Central and South America,Ecuador,2013,femenino,3.0,2.0,5.0,Boomers,Silenciosos/Boomers
Central and South America,Ecuador,2013,masculino,15.0,15.0,30.0,Boomers,Silenciosos/Boomers
Central and South America,Ecuador,2014,femenino,5.0,3.0,8.0,Boomers,Silenciosos/Boomers
Central and South America,Ecuador,2014,masculino,19.0,15.0,34.0,Boomers,Silenciosos/Boomers
Central and South America,Ecuador,2015,femenino,11.0,3.0,14.0,Boomers,Boomers
Central and South America,Ecuador,2015,masculino,32.0,27.0,59.0,Boomers,Boomers
Central and South America,Ecuador,2016,femenino,5.0,5.0,10.0,Boomers,Boomers
Central and South America,Ecuador,2016,masculino,43.0,26.0,69.0,Boomers,Boomers
Central and South America,Ecuador,2017,femenino,8.0,6.0,14.0,Boomers,Boomers
Central and South America,Ecuador,2017,masculino,43.0,26.0,69.0,Boomers,Boomers
Central and South America,Ecuador,2018,femenino,13.0,4.0,17.0,Boomers,Boomers
Central and South America,Ecuador,2018,masculino,42.0,26.0,68.0,Boomers,Boomers
Central and South America,Ecuador,2019,femenino,3.0,7.0,10.0,Boomers,Boomers
Central and South America,Ecuador,2019,masculino,42.0,26.0,68.0,Boomers,Boomers
Central and South America,Ecuador,2020,femenino,7.0,5.0,12.0,Boomers,Boomers
Central and South America,Ecuador,2020,masculino,46.0,33.0,79.0,Boomers,Boomers
Central and South America,El Salvador,1990,femenino,4.0,1.0,5.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,El Salvador,1990,masculino,10.0,4.0,14.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,El Salvador,1991,femenino,1.0,0.0,1.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,El Salvador,1991,masculino,8.0,9.0,17.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,El Salvador,1992,femenino,1.0,0.0,1.0,Silenciosos,Grandiosos
Central and South America,El Salvador,1992,masculino,10.0,10.0,20.0,Silenciosos,Grandiosos
Central and South America,El Salvador,1993,femenino,1.0,0.0,1.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,El Salvador,1993,masculino,8.0,5.0,13.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,El Salvador,1995,femenino,3.0,0.0,3.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,El Salvador,1995,masculino,6.0,6.0,12.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,El Salvador,1996,femenino,3.0,0.0,3.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,El Salvador,1996,masculino,7.0,11.0,18.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,El Salvador,1997,femenino,0.0,2.0,2.0,Silenciosos,Silenciosos
Central and South America,El Salvador,1997,masculino,9.0,16.0,25.0,Silenciosos,Silenciosos
Central and South America,El Salvador,1998,femenino,1.0,4.0,5.0,Silenciosos,Silenciosos
Central and South America,El Salvador,1998,masculino,5.0,12.0,17.0,Silenciosos,Silenciosos
Central and South America,El Salvador,1999,femenino,2.0,1.0,3.0,Silenciosos,Silenciosos
Central and South America,El Salvador,1999,masculino,11.0,4.0,15.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2000,femenino,2.0,1.0,3.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2000,masculino,10.0,6.0,16.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2001,femenino,1.0,2.0,3.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2001,masculino,9.0,7.0,16.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2002,femenino,0.0,3.0,3.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2002,masculino,9.0,5.0,14.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2003,femenino,2.0,1.0,3.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2003,masculino,11.0,12.0,23.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2004,femenino,1.0,0.0,1.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2004,masculino,12.0,7.0,19.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2005,masculino,16.0,6.0,22.0,Silenciosos,Silenciosos
Central and South America,El Salvador,2006,femenino,1.0,2.0,3.0,Silenciosos/Boomers,Silenciosos
Central and South America,El Salvador,2006,masculino,7.0,8.0,15.0,Silenciosos/Boomers,Silenciosos
Central and South America,El Salvador,2007,femenino,3.0,2.0,5.0,Silenciosos/Boomers,Silenciosos
Central and South America,El Salvador,2007,masculino,15.0,16.0,31.0,Silenciosos/Boomers,Silenciosos
Central and South America,El Salvador,2008,femenino,1.0,0.0,1.0,Silenciosos/Boomers,Silenciosos
Central and South America,El Salvador,2008,masculino,15.0,4.0,19.0,Silenciosos/Boomers,Silenciosos
Central and South America,El Salvador,2009,femenino,2.0,3.0,5.0,Silenciosos/Boomers,Silenciosos
Central and South America,El Salvador,2009,masculino,8.0,22.0,30.0,Silenciosos/Boomers,Silenciosos
Central and South America,El Salvador,2010,femenino,2.0,0.0,2.0,Boomers,Silenciosos
Central and South America,El Salvador,2010,masculino,15.0,17.0,32.0,Boomers,Silenciosos
Central and South America,El Salvador,2011,femenino,0.0,1.0,1.0,Boomers,Silenciosos/Boomers
Central and South America,El Salvador,2011,masculino,9.0,10.0,19.0,Boomers,Silenciosos/Boomers
Central and South America,El Salvador,2012,femenino,1.0,0.0,1.0,Boomers,Silenciosos/Boomers
Central and South America,El Salvador,2012,masculino,16.0,15.0,31.0,Boomers,Silenciosos/Boomers
Central and South America,El Salvador,2013,femenino,1.0,1.0,2.0,Boomers,Silenciosos/Boomers
Central and South America,El Salvador,2013,masculino,15.0,21.0,36.0,Boomers,Silenciosos/Boomers
Central and South America,El Salvador,2014,femenino,3.0,2.0,5.0,Boomers,Silenciosos/Boomers
Central and South America,El Salvador,2014,masculino,8.0,13.0,21.0,Boomers,Silenciosos/Boomers
Central and South America,El Salvador,2015,femenino,1.0,4.0,5.0,Boomers,Boomers
Central and South America,El Salvador,2015,masculino,1.0,6.0,7.0,Boomers,Boomers
Central and South America,El Salvador,2016,femenino,3.0,2.0,5.0,Boomers,Boomers
Central and South America,El Salvador,2016,masculino,10.0,8.0,18.0,Boomers,Boomers
Central and South America,El Salvador,2017,femenino,1.0,0.0,1.0,Boomers,Boomers
Central and South America,El Salvador,2017,masculino,8.0,8.0,16.0,Boomers,Boomers
Central and South America,El Salvador,2018,femenino,1.0,3.0,4.0,Boomers,Boomers
Central and South America,El Salvador,2018,masculino,1.0,7.0,8.0,Boomers,Boomers
Central and South America,French Guiana,1970,masculino,1.0,0.0,1.0,Grandiosos,Grandiosos
Central and South America,French Guiana,1972,masculino,1.0,0.0,1.0,Grandiosos,Grandiosos
Central and South America,French Guiana,1974,masculino,2.0,0.0,2.0,Grandiosos,Grandiosos
Central and South America,French Guiana,1977,femenino,1.0,0.0,1.0,Grandiosos,Grandiosos
Central and South America,French Guiana,1979,masculino,1.0,0.0,1.0,Grandiosos,Grandiosos
Central and South America,French Guiana,2004,masculino,2.0,0.0,2.0,Silenciosos,Silenciosos
Central and South America,French Guiana,2006,masculino,0.0,1.0,1.0,Silenciosos/Boomers,Silenciosos
Central and South America,French Guiana,2008,masculino,1.0,0.0,1.0,Silenciosos/Boomers,Silenciosos
Central and South America,French Guiana,2012,masculino,1.0,0.0,1.0,Boomers,Silenciosos/Boomers
Central and South America,French Guiana,2013,masculino,0.0,1.0,1.0,Boomers,Silenciosos/Boomers
Central and South America,French Guiana,2016,masculino,0.0,1.0,1.0,Boomers,Boomers
Central and South America,Guatemala,1969,masculino,6.0,3.0,9.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1970,masculino,4.0,4.0,8.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1971,femenino,0.0,1.0,1.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1971,masculino,5.0,2.0,7.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1977,femenino,0.0,1.0,1.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1979,masculino,1.0,0.0,1.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1980,femenino,0.0,1.0,1.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1980,masculino,3.0,1.0,4.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1981,masculino,1.0,4.0,5.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1984,masculino,8.0,0.0,8.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1986,masculino,4.0,3.0,7.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1987,masculino,2.0,1.0,3.0,Grandiosos,Grandiosos
Central and South America,Guatemala,1988,masculino,2.0,2.0,4.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guatemala,1989,masculino,5.0,6.0,11.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guatemala,1990,femenino,1.0,0.0,1.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guatemala,1990,masculino,4.0,0.0,4.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guatemala,1991,femenino,1.0,3.0,4.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guatemala,1991,masculino,3.0,2.0,5.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guatemala,1992,femenino,3.0,0.0,3.0,Silenciosos,Grandiosos
Central and South America,Guatemala,1992,masculino,5.0,1.0,6.0,Silenciosos,Grandiosos
Central and South America,Guatemala,1993,femenino,0.0,2.0,2.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guatemala,1993,masculino,3.0,7.0,10.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guatemala,1994,femenino,0.0,2.0,2.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guatemala,1994,masculino,5.0,2.0,7.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guatemala,1995,femenino,2.0,0.0,2.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guatemala,1995,masculino,2.0,5.0,7.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guatemala,1996,femenino,0.0,1.0,1.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guatemala,1996,masculino,4.0,6.0,10.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guatemala,1997,femenino,1.0,1.0,2.0,Silenciosos,Silenciosos
Central and South America,Guatemala,1997,masculino,7.0,2.0,9.0,Silenciosos,Silenciosos
Central and South America,Guatemala,1998,femenino,1.0,0.0,1.0,Silenciosos,Silenciosos
Central and South America,Guatemala,1998,masculino,2.0,3.0,5.0,Silenciosos,Silenciosos
Central and South America,Guatemala,1999,femenino,0.0,1.0,1.0,Silenciosos,Silenciosos
Central and South America,Guatemala,1999,masculino,3.0,5.0,8.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2000,femenino,1.0,1.0,2.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2000,masculino,4.0,6.0,10.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2001,femenino,2.0,0.0,2.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2001,masculino,5.0,3.0,8.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2002,femenino,2.0,2.0,4.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2002,masculino,5.0,2.0,7.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2003,femenino,1.0,2.0,3.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2003,masculino,4.0,2.0,6.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2004,femenino,1.0,0.0,1.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2004,masculino,2.0,9.0,11.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2005,masculino,5.0,4.0,9.0,Silenciosos,Silenciosos
Central and South America,Guatemala,2006,femenino,1.0,2.0,3.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guatemala,2006,masculino,5.0,3.0,8.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guatemala,2007,femenino,0.0,2.0,2.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guatemala,2007,masculino,7.0,5.0,12.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guatemala,2008,femenino,0.0,1.0,1.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guatemala,2008,masculino,12.0,7.0,19.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guatemala,2009,femenino,0.0,1.0,1.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guatemala,2009,masculino,7.0,5.0,12.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guatemala,2010,femenino,1.0,0.0,1.0,Boomers,Silenciosos
Central and South America,Guatemala,2010,masculino,9.0,5.0,14.0,Boomers,Silenciosos
Central and South America,Guatemala,2011,femenino,1.0,2.0,3.0,Boomers,Silenciosos/Boomers
Central and South America,Guatemala,2011,masculino,8.0,3.0,11.0,Boomers,Silenciosos/Boomers
Central and South America,Guatemala,2012,femenino,2.0,2.0,4.0,Boomers,Silenciosos/Boomers
Central and South America,Guatemala,2012,masculino,12.0,7.0,19.0,Boomers,Silenciosos/Boomers
Central and South America,Guatemala,2013,femenino,1.0,0.0,1.0,Boomers,Silenciosos/Boomers
Central and South America,Guatemala,2013,masculino,10.0,7.0,17.0,Boomers,Silenciosos/Boomers
Central and South America,Guatemala,2014,femenino,2.0,0.0,2.0,Boomers,Silenciosos/Boomers
Central and South America,Guatemala,2014,masculino,14.0,12.0,26.0,Boomers,Silenciosos/Boomers
Central and South America,Guatemala,2015,femenino,2.0,3.0,5.0,Boomers,Boomers
Central and South America,Guatemala,2015,masculino,10.0,8.0,18.0,Boomers,Boomers
Central and South America,Guatemala,2016,femenino,1.0,1.0,2.0,Boomers,Boomers
Central and South America,Guatemala,2016,masculino,15.0,8.0,23.0,Boomers,Boomers
Central and South America,Guatemala,2017,femenino,5.0,2.0,7.0,Boomers,Boomers
Central and South America,Guatemala,2017,masculino,8.0,11.0,19.0,Boomers,Boomers
Central and South America,Guatemala,2018,femenino,1.0,1.0,2.0,Boomers,Boomers
Central and South America,Guatemala,2018,masculino,12.0,10.0,22.0,Boomers,Boomers
Central and South America,Guatemala,2019,femenino,1.0,0.0,1.0,Boomers,Boomers
Central and South America,Guatemala,2019,masculino,16.0,6.0,22.0,Boomers,Boomers
Central and South America,Guatemala,2020,femenino,1.0,0.0,1.0,Boomers,Boomers
Central and South America,Guatemala,2020,masculino,13.0,11.0,24.0,Boomers,Boomers
Central and South America,Guyana,1988,masculino,2.0,0.0,2.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guyana,1989,femenino,2.0,0.0,2.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guyana,1989,masculino,4.0,0.0,4.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guyana,1990,femenino,0.0,1.0,1.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guyana,1990,masculino,3.0,1.0,4.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guyana,1991,masculino,1.0,1.0,2.0,Grandiosos/Silenciosos,Grandiosos
Central and South America,Guyana,1992,masculino,2.0,2.0,4.0,Silenciosos,Grandiosos
Central and South America,Guyana,1993,femenino,1.0,0.0,1.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guyana,1993,masculino,0.0,1.0,1.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guyana,1994,femenino,1.0,1.0,2.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guyana,1994,masculino,1.0,2.0,3.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guyana,1995,masculino,3.0,2.0,5.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guyana,1996,femenino,0.0,2.0,2.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guyana,1996,masculino,1.0,1.0,2.0,Silenciosos,Grandiosos/Silenciosos
Central and South America,Guyana,1997,masculino,1.0,0.0,1.0,Silenciosos,Silenciosos
Central and South America,Guyana,1998,masculino,2.0,0.0,2.0,Silenciosos,Silenciosos
Central and South America,Guyana,1999,femenino,0.0,2.0,2.0,Silenciosos,Silenciosos
Central and South America,Guyana,1999,masculino,3.0,2.0,5.0,Silenciosos,Silenciosos
Central and South America,Guyana,2001,femenino,2.0,1.0,3.0,Silenciosos,Silenciosos
Central and South America,Guyana,2001,masculino,4.0,4.0,8.0,Silenciosos,Silenciosos
Central and South America,Guyana,2002,femenino,1.0,0.0,1.0,Silenciosos,Silenciosos
Central and South America,Guyana,2002,masculino,9.0,0.0,9.0,Silenciosos,Silenciosos
Central and South America,Guyana,2003,femenino,1.0,1.0,2.0,Silenciosos,Silenciosos
Central and South America,Guyana,2003,masculino,6.0,2.0,8.0,Silenciosos,Silenciosos
Central and South America,Guyana,2004,femenino,1.0,0.0,1.0,Silenciosos,Silenciosos
Central and South America,Guyana,2004,masculino,2.0,5.0,7.0,Silenciosos,Silenciosos
Central and South America,Guyana,2005,femenino,1.0,1.0,2.0,Silenciosos,Silenciosos
Central and South America,Guyana,2005,masculino,6.0,5.0,11.0,Silenciosos,Silenciosos
Central and South America,Guyana,2006,femenino,2.0,0.0,2.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guyana,2006,masculino,6.0,1.0,7.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guyana,2007,femenino,2.0,1.0,3.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guyana,2007,masculino,2.0,4.0,6.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guyana,2008,femenino,2.0,2.0,4.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guyana,2008,masculino,11.0,1.0,12.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guyana,2009,femenino,0.0,1.0,1.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guyana,2009,masculino,7.0,3.0,10.0,Silenciosos/Boomers,Silenciosos
Central and South America,Guyana,2010,femenino,1.0,1.0,2.0,Boomers,Silenciosos
Central and South America,Guyana,2010,masculino,4.0,3.0,7.0,Boomers,Silenciosos
Central and South America,Guyana,2011,femenino,0.0,1.0,1.0,Boomers,Silenciosos/Boomers
Central and South America,Guyana,2011,masculino,5.0,1.0,6.0,Boomers,Silenciosos/Boomers
Central and South America,Guyana,2012,femenino,1.0,1.0,2.0,Boomers,Silenciosos/Boomers
Central and South America,Guyana,2012,masculino,5.0,3.0,8.0,Boomers,Silenciosos/Boomers
Central and South America,Guyana,2013,femenino,3.0,0.0,3.0,Boomers,Silenciosos/Boomers
Central and South America,Guyana,2013,masculino,3.0,4.0,7.0,Boomers,Silenciosos/Boomers
Central and South America,Guyana,2014,femenino,1.0,1.0,2.0,Boomers,Silenciosos/Boomers
Central and South America,Guyana,2014,masculino,7.0,2.0,9.0,Boomers,Silenciosos/Boomers
Central and South America,Guyana,2015,femenino,4.0,1.0,5.0,Boomers,Boomers
Central and South America,Guyana,2015,masculino,7.0,6.0,13.0,Boomers,Boomers
Central and South America,Guyana,2016,femenino,0.0,1.0,1.0,Boomers,Boomers
Central and South America,Guyana,2016,masculino,10.0,2.0,12.0,Boomers,Boomers
Central and South America,Guyana,2017,femenino,0.0,2.0,2.0,Boomers,Boomers
Central and South America,Guyana,2017,masculino,10.0,4.0,14.0,Boomers,Boomers
Central and South America,Guyana,2018,femenino,1.0,0.0,1.0,Boomers,Boomers
Central and South America,Guyana,2018,masculino,9.0,5.0,14.0,Boomers,Boomers
Central and South America,Guyana,2019,femenino,0.0,3.0,3.0,Boomers,Boomers
Central and South America,Guyana,2019,masculino,3.0,5.0,8.0,Boomers,Boomers
Central and South America,Mexico,1969,femenino,1.0,1.0,2.0,Grandiosos,Grandiosos
Central and South America,Mexico,1969,masculino,11.0,5.0,16.0,Grandiosos,Grandiosos
Central and South America,Mexico,1970,femenino,2.0,0.0,2.0,Grandiosos,Grandiosos
Central and South America,Mexico,1970,masculino,27.0,15.0,42.0,Grandiosos,Grandiosos
Central and South America,Mexico,1971,femenino,2.0,2.0,4.0,Grandiosos,Grandiosos
Central and South America,Mexico,1971,masculino,14.0,8.0,22.0,Grandiosos,Grandiosos
Central and South America,Mexico,1972,femenino,2.0,3.0,5.0,Grandiosos,Grandiosos
Central and South America,Mexico,1972,masculino,18.0,8.0,26.0,Grandiosos,Grandiosos
Central and South America,Mexico,1973,femenino,1.0,0.0,1.0,Grandiosos,Grandiosos
Central and South America,Mexico,1973,masculino,16.0,10.0,26.0,Grandiosos,Grandiosos
Central and South America,Mexico,1974,femenino,2.0,8.0,10.0,Grandiosos,Grandiosos
Central and South America,Mexico,1974,masculino,31.0,30.0,61.0,Grandiosos,Grandiosos
Central and South America,Mexico,1975,femenino,5.0,1.0,6.0,Grandiosos,Grandiosos
Central and South America,Mexico,1975,masculino,36.0,25.0,61.0,Grandiosos,Grandiosos
Central and South America,Mexico,1976,femenino,3.0,3.0,6.0,Grandiosos,Grandiosos
